country,location_name,month,temperature_celsius,feels_like_celsius,humidity,precip_mm,wind_kph,uv_index,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,year,month
Mauritius,Port Louis,2025-10,25.6,26.89333333,66.13333333,0.041333333,19.79333333,9.82,7.796666667,11.21,1,2025,10
Mexico,Mexico City,2024-05,19.75294118,20.27058824,53.82352941,0.002941176,6.652941176,5.411764706,40.60588235,55.12352941,2.529411765,2024,5
Mexico,Mexico City,2024-06,17.71666667,17.80333333,62.93333333,0.151333333,8.19,3.933333333,30.65333333,41.18,2.066666667,2024,6
Mexico,Mexico City,2024-07,14.81071429,15.00357143,85.17857143,0.348928571,6.685714286,1,35.48928571,42.47857143,2.392857143,2024,7
Mexico,Mexico City,2024-08,14.77741935,14.93225806,85.09677419,0.066774194,5.487096774,1,20.86451613,25.37419355,1.612903226,2024,8
Mexico,Mexico City,2024-09,15.58333333,15.64,86.8,0.183333333,6.203333333,1,22.9235,32.0095,1.8,2024,9
Mexico,Mexico City,2024-10,12.00333333,11.73,85.93333333,0,6.68,0.3,28.77983333,41.54483333,2,2024,10
Mexico,Mexico City,2024-11,12.33448276,12.3862069,68.82758621,0,4.724137931,0,66.79137931,79.10344828,3.586206897,2024,11
Mexico,Mexico City,2024-12,10.39354839,10.10967742,74.96774194,0,5.790322581,0,57.72596774,57.99451613,3.032258065,2024,12
Mexico,Mexico City,2025-01,10.94666667,10.72666667,70.8,0,5.6,0,68.85083333,68.9125,3.333333333,2025,1
Mexico,Mexico City,2025-02,12.29285714,12.4,63.14285714,0,4.942857143,0,74.58803571,74.74660714,3.642857143,2025,2
Mexico,Mexico City,2025-03,14.5483871,14.71290323,51.16129032,0,4.970967742,0,70.16274194,70.58645161,3.483870968,2025,3
Mexico,Mexico City,2025-04,15.45333333,15.3,44.5,0,6.45,0,63.9545,64.88566667,3.5,2025,4
Mexico,Mexico City,2025-05,17.54666667,17.52666667,60.36666667,0,5.663333333,0,65.99566667,66.43966667,3.433333333,2025,5
Mexico,Mexico City,2025-06,15.63,15.76666667,83.3,0,5.236666667,0,40.41633333,40.8295,2.533333333,2025,6
Mexico,Mexico City,2025-07,14.77096774,14.95806452,85,0,4.693548387,0,62.99548387,65.28709677,3.387096774,2025,7
Mexico,Mexico City,2025-08,15.59032258,15.71612903,78.03225806,0.059032258,4.658064516,0,54.42580645,55.54774194,3.064516129,2025,8
Mexico,Mexico City,2025-09,15.9,15.96333333,80.1,0.103,5.08,0,36.86183333,37.05016667,2.433333333,2025,9
Mexico,Mexico City,2025-10,14.8,14.76,82.13333333,0,6.153333333,0,19.73666667,19.82333333,1.6,2025,10
Mexique,Mexico (Grupo Mexico),2024-07,27.4,30.1,72,0,15.1,7,10.3,16.6,1,2024,7
Micronesia,Palikir,2024-05,27.375,31.38125,86.75,0.695,11.04375,1,1.39375,3.60625,1,2024,5
Micronesia,Palikir,2024-06,27.15172414,30.59655172,89.06896552,0.666551724,8.055172414,1,0.937931034,2.34137931,1,2024,6
Micronesia,Palikir,2024-07,27.23,30.75666667,86.2,0.734333333,8.823333333,1,0.66,1.75,1,2024,7
Micronesia,Palikir,2024-08,27.23870968,30.17419355,84.35483871,0.100645161,7.329032258,1,0.525806452,1.370967742,1,2024,8
Micronesia,Palikir,2024-09,26.61666667,29.05666667,90.66666667,0.463666667,9.463333333,1,6.4067,11.8033,1.033333333,2024,9
Micronesia,Palikir,2024-10,28.1,31.55806452,82.70967742,0.433870968,13.2,0.290322581,7.585,14.01822581,1.064516129,2024,10
Micronesia,Palikir,2024-11,27.94333333,31.66333333,84.3,0.403333333,20.35333333,0.033333333,6.66,11.7475,1.033333333,2024,11
Micronesia,Palikir,2024-12,27.76129032,31.65483871,84.41935484,0.409677419,31.20645161,0,11.20145161,17.85548387,1.35483871,2024,12
Micronesia,Palikir,2025-01,28.02258065,31.95483871,81.4516129,0.149032258,33.3,0.032258065,14.01822581,21.85983871,1.419354839,2025,1
Micronesia,Palikir,2025-02,27.64642857,31.20714286,84.57142857,0.338571429,31.19642857,0,11.91267857,18.96910714,1.214285714,2025,2
Micronesia,Palikir,2025-03,28.09032258,32.41612903,81.41935484,0.264516129,34.06129032,0,11.66096774,18.685,1.258064516,2025,3
Micronesia,Palikir,2025-04,28.44,33.22666667,82.16666667,0.333,29.23,0,10.22433333,16.32316667,1.166666667,2025,4
Micronesia,Palikir,2025-05,28.27741935,33.08064516,84.51612903,0.262903226,25.98387097,0,8.307096774,13.41548387,1,2025,5
Micronesia,Palikir,2025-06,28.38666667,32.96,82.76666667,0.249666667,23.17666667,0,6.475,10.26133333,1.033333333,2025,6
Micronesia,Palikir,2025-07,27.91935484,31.86774194,85.90322581,0.455483871,18.44516129,0,3.974516129,6.480967742,1,2025,7
Micronesia,Palikir,2025-08,27.93870968,31.68387097,83.83870968,0.379354839,15.46129032,0,4.756290323,7.632741935,1,2025,8
Micronesia,Palikir,2025-09,28.82333333,33.25333333,81.53333333,0.227,12.41666667,0.043333333,3.6675,5.804666667,1,2025,9
Micronesia,Palikir,2025-10,28.30666667,32.02666667,82.4,0.508666667,13.79333333,0.246666667,3.223333333,4.55,1,2025,10
Monaco,Monaco,2024-05,20.88235294,21.46470588,69.76470588,0.061176471,17.13529412,4.882352941,4.111764706,5.882352941,1,2024,5
Monaco,Monaco,2024-06,23.57931034,25.48275862,69.89655172,0.044827586,18.25862069,5.379310345,5.437931034,8.662068966,1,2024,6
Monaco,Monaco,2024-07,26.91428571,29.35714286,71.89285714,0.018928571,11.35357143,6.25,8.085714286,11.38214286,1,2024,7
Monaco,Monaco,2024-08,28.55483871,31.52903226,65.19354839,0.085806452,11.51290323,6.903225806,8.219354839,11.14193548,1.064516129,2024,8
Monaco,Monaco,2024-09,23.77,25.12,59.16666667,0.284,14.71,5.533333333,6.958333333,9.996666667,1,2024,9
Monaco,Monaco,2024-10,19.56129032,19.70322581,71.32258065,0.530645161,7.690322581,2.116129032,7.883387097,12.34725806,1.032258065,2024,10
Monaco,Monaco,2024-11,14.08,13.90666667,60.96666667,0.024666667,6.98,0.743333333,11.9695,17.72916667,1.266666667,2024,11
Monaco,Monaco,2024-12,11.55806452,11.57096774,47.87096774,0.033870968,5.206451613,0.84516129,8.468225806,11.35064516,1.064516129,2024,12
Monaco,Monaco,2025-01,11.42903226,10.81612903,62.4516129,0.127096774,9.283870968,0.890322581,8.217580645,10.96870968,1.064516129,2025,1
Monaco,Monaco,2025-02,12.72857143,12.58571429,62.89285714,0.038928571,6.960714286,1.464285714,15.71839286,19.98660714,1.392857143,2025,2
Monaco,Monaco,2025-03,14.48709677,14.12903226,60.90322581,0.045806452,11.34516129,2.041935484,10.77177419,14.43,1.161290323,2025,3
Monaco,Monaco,2025-04,16.81,16.77333333,69.46666667,0.136666667,10.10666667,2.586666667,13.246,17.64283333,1.266666667,2025,4
Monaco,Monaco,2025-05,19.82580645,20.04193548,68.58064516,0.040645161,10.46774194,3.716129032,12.55612903,19.795,1.225806452,2025,5
Monaco,Monaco,2025-06,26.00666667,28.38,70.53333333,0.013666667,9.753333333,4.733333333,19.40033333,28.94633333,1.7,2025,6
Monaco,Monaco,2025-07,26.74193548,28.79032258,58.93548387,0.034516129,11.62903226,3.841935484,11.75048387,16.73951613,1.225806452,2025,7
Monaco,Monaco,2025-08,27.08387097,29.3516129,56.06451613,0.044193548,9.019354839,2.635483871,14.58516129,20.38580645,1.451612903,2025,8
Monaco,Monaco,2025-09,21.40666667,22.45333333,57.73333333,0.006666667,6.89,1.393333333,9.5965,13.28966667,1.066666667,2025,9
Monaco,Monaco,2025-10,18.10666667,18.10666667,56.2,0.050666667,5.313333333,0.486666667,7.79,9.563333333,1,2025,10
Mongolia,Ulaanbaatar,2024-05,13.05882353,12.8,51.11764706,0.025882353,10.20588235,1.235294118,6.452941176,8.723529412,1,2024,5
Mongolia,Ulaanbaatar,2024-06,15.32333333,15.13666667,58.3,0.265333333,10.98666667,1.1,4.953333333,6.123333333,1.033333333,2024,6
Mongolia,Ulaanbaatar,2024-07,20.225,21.33571429,60.57142857,0.041428571,10.65714286,2.785714286,5.610714286,6.710714286,1.071428571,2024,7
Mongolia,Ulaanbaatar,2024-08,16.7483871,16.84516129,75.32258065,0.214516129,9.361290323,2.419354839,7.822580645,9.916129032,1.064516129,2024,8
Mongolia,Ulaanbaatar,2024-09,12.80333333,12.36,50.43333333,0.018,9.646666667,1.533333333,10.48366667,16.9925,1.266666667,2024,9
Mongolia,Ulaanbaatar,2024-10,-0.780645161,-3.367741935,63.22580645,0.009677419,8.958064516,0.690322581,9.053064516,16.78129032,1.096774194,2024,10
Mongolia,Ulaanbaatar,2024-11,-8.426666667,-12.16666667,63.8,0.013333333,8.77,0.176666667,19.89366667,25.5855,1.5,2024,11
Mongolia,Ulaanbaatar,2024-12,-19.55483871,-23.39032258,81.41935484,0.008064516,5.370967742,0,103.7790323,105.8737097,3.806451613,2024,12
Mongolia,Ulaanbaatar,2025-01,-18.48387097,-22.7516129,71.29032258,0.006129032,5.951612903,0.032258065,85.46403226,88.44790323,3.580645161,2025,1
Mongolia,Ulaanbaatar,2025-02,-12.53214286,-16.05,54.75,0.002857143,6.035714286,0.017857143,26.85803571,31.80017857,1.857142857,2025,2
Mongolia,Ulaanbaatar,2025-03,1.703225806,-0.367741935,35.87096774,0.013870968,7.877419355,0.558064516,12.15629032,24.05596774,1.225806452,2025,3
Mongolia,Ulaanbaatar,2025-04,11.40666667,10.69666667,21.9,0.001333333,8.793333333,1.45,7.264333333,15.49066667,1.033333333,2025,4
Mongolia,Ulaanbaatar,2025-05,16.33225806,16.19032258,23.4516129,0.005806452,8.312903226,2.490322581,10.37193548,20.62451613,1.193548387,2025,5
Mongolia,Ulaanbaatar,2025-06,23.99333333,25.74,26.5,0.041666667,7.623333333,3.043333333,15.577,32.06666667,1.5,2025,6
Mongolia,Ulaanbaatar,2025-07,25.58,27.65333333,33.03333333,0.056666667,5.963333333,3.616666667,15.31183333,29.20533333,1.433333333,2025,7
Mongolia,Ulaanbaatar,2025-08,21.99032258,23.23548387,40.12903226,0.098064516,6.783870968,2.925806452,10.33016129,18.03451613,1.096774194,2025,8
Mongolia,Ulaanbaatar,2025-09,16.07,15.96666667,41.13333333,0.025,7.326666667,2.136666667,7.7505,16.91616667,1.1,2025,9
Mongolia,Ulaanbaatar,2025-10,8.52,7.426666667,34.2,0.023333333,7.526666667,1.62,5.75,10.49666667,1,2025,10
Montenegro,Podgorica,2024-05,23.35294118,24.94117647,66.64705882,0.274117647,7.635294118,5.117647059,7.352941176,20.97647059,1.176470588,2024,5
Montenegro,Podgorica,2024-06,30.58275862,34.21724138,45,0.103793103,9.162068966,6.689655172,7.968965517,19.07586207,1.172413793,2024,6
Montenegro,Podgorica,2024-07,34.27586207,35.81034483,33.24137931,0.056206897,10.10344828,7.862068966,6.168965517,8.3,1.034482759,2024,7
Montenegro,Podgorica,2024-08,34.91935484,34.77096774,30.58064516,0.023548387,11.20967742,8.290322581,6.187096774,6.958064516,1.032258065,2024,8
Montenegro,Podgorica,2024-09,25.77333333,26.57666667,49.73333333,0.190333333,8.1,5.833333333,10.89466667,13.686,1.166666667,2024,9
Montenegro,Podgorica,2024-10,19.91612903,20.19354839,67.64516129,0.221612903,5.019354839,2.883870968,17.68241935,22.52822581,1.451612903,2024,10
Montenegro,Podgorica,2024-11,12.41,12.01666667,61.23333333,0.209333333,7.136666667,1.19,19.17216667,22.23083333,1.733333333,2024,11
Montenegro,Podgorica,2024-12,9.748387097,9.235483871,68.83870968,0.978387097,6.948387097,0.977419355,21.88370968,24.15145161,1.580645161,2024,12
Montenegro,Podgorica,2025-01,10.01290323,9.629032258,72.93548387,0.09516129,6.187096774,1.180645161,28.52580645,33.39548387,2,2025,1
Montenegro,Podgorica,2025-02,9.871428571,9.646428571,60.57142857,0.088571429,5.228571429,1.714285714,31.50946429,34.64125,2.107142857,2025,2
Montenegro,Podgorica,2025-03,14.32258065,14.18387097,61.61290323,0.351290323,6.670967742,2.306451613,24.76016129,30.34596774,1.903225806,2025,3
Montenegro,Podgorica,2025-04,17.33333333,17.44666667,55.5,0.088333333,7.106666667,3.946666667,16.8535,21.48466667,1.433333333,2025,4
Montenegro,Podgorica,2025-05,20.72258065,21.21290323,53.51612903,0.107419355,7.829032258,4.677419355,11.79822581,14.11967742,1.193548387,2025,5
Montenegro,Podgorica,2025-06,29.76,30.43333333,34.7,0.000666667,7.426666667,6.71,14.763,19.28933333,1.4,2025,6
Montenegro,Podgorica,2025-07,30.69677419,30.2,36.19354839,0.037741935,9.309677419,5.748387097,13.54080645,18.46419355,1.322580645,2025,7
Montenegro,Podgorica,2025-08,29.20645161,28.65806452,37.83870968,0.055806452,6.387096774,4.293548387,15.37290323,18.29112903,1.451612903,2025,8
Montenegro,Podgorica,2025-09,24.11666667,24.92333333,55.06666667,0.062666667,5.246666667,2.57,13.50066667,16.43133333,1.333333333,2025,9
Montenegro,Podgorica,2025-10,16.38666667,16.29333333,51.13333333,0.002666667,9.626666667,1.093333333,7.316666667,8.336666667,1,2025,10
Morocco,Rabat,2024-05,21.9375,22.9125,62.8125,0,16.2375,5.5,6.7,17.3625,1,2024,5
Morocco,Rabat,2024-06,23.65,25.38333333,64.1,0.000666667,17.29666667,6,6.15,16.75,1,2024,6
Morocco,Rabat,2024-07,25.525,27.30357143,67,0,15.22857143,6.428571429,9.882142857,25.92857143,1.142857143,2024,7
Morocco,Rabat,2024-08,26.5,28.47419355,66.16129032,0,14.78064516,6.709677419,10.42580645,28.11935484,1.096774194,2024,8
Morocco,Rabat,2024-09,24.53,26.10666667,67.73333333,0.005333333,12.42333333,6.133333333,19.4375,38.42216667,1.666666667,2024,9
Morocco,Rabat,2024-10,21.73225806,22.79354839,77.77419355,0.043870968,12.4,2.5,17.41983871,33.0433871,1.516129032,2024,10
Morocco,Rabat,2024-11,20.43666667,20.71333333,66.76666667,0.029333333,9.44,0.77,27.26283333,54.75383333,1.9,2024,11
Morocco,Rabat,2024-12,17.34516129,17.27419355,65.29032258,0.022580645,9.596774194,1.177419355,22.55209677,33.56854839,1.741935484,2024,12
Morocco,Rabat,2025-01,15.96774194,15.68709677,66.29032258,0.051612903,13.59677419,1.470967742,18.14193548,32.64354839,1.612903226,2025,1
Morocco,Rabat,2025-02,16.02142857,15.82142857,75.39285714,0.072857143,12.48571429,1.896428571,17.03321429,25.33178571,1.642857143,2025,2
Morocco,Rabat,2025-03,15.97419355,15.51290323,81.80645161,0.37,19.71612903,1.577419355,14.22709677,23.37564516,1.387096774,2025,3
Morocco,Rabat,2025-04,18.21,18.29666667,82.13333333,0.011,13.71333333,2.286666667,17.25433333,34.28666667,1.433333333,2025,4
Morocco,Rabat,2025-05,20.66129032,20.91612903,73.38709677,0.001935484,12.5483871,2.451612903,15.58774194,28.16177419,1.419354839,2025,5
Morocco,Rabat,2025-06,24.35,25.81333333,69.76666667,0.000333333,12.43666667,2.85,20.78166667,40.6075,1.7,2025,6
Morocco,Rabat,2025-07,23.89677419,25.72903226,78.96774194,0.000322581,9.390322581,2.132258065,20.80354839,36.49870968,1.741935484,2025,7
Morocco,Rabat,2025-08,23.47419355,24.74516129,86.87096774,0.000322581,9.522580645,1.45483871,24.70645161,42.40677419,1.774193548,2025,8
Morocco,Rabat,2025-09,20.21666667,20.69666667,95.93333333,0.002666667,8.72,0.626666667,19.16916667,34.6295,1.733333333,2025,9
Morocco,Rabat,2025-10,18.72,18.75333333,93.2,0,6.553333333,0.26,13.87,22.54333333,1.333333333,2025,10
Mozambique,Maputo,2024-05,26.33529412,27.62352941,55.05882353,0.001176471,13.19411765,6.823529412,8.8,23.42941176,1.117647059,2024,5
Mozambique,Maputo,2024-06,24.68,25.62,53.66666667,0.011,14.89333333,7.066666667,14.81333333,25.79666667,1.4,2024,6
Mozambique,Maputo,2024-07,26.56896552,26.28965517,38.48275862,0.00137931,15.62068966,7.551724138,18.76206897,31.06206897,1.448275862,2024,7
Mozambique,Maputo,2024-08,26.5,26.66451613,46.70967742,0.022903226,20.17741935,7.387096774,7.619354839,16.82903226,1.096774194,2024,8
Mozambique,Maputo,2024-09,25.73666667,26.44666667,55.3,0.047333333,19.48333333,7.366666667,14.155,23.25416667,1.5,2024,9
Mozambique,Maputo,2024-10,26.02580645,27.22580645,55.70967742,0.019032258,14.88709677,7.809677419,12.97983871,21.15564516,1.322580645,2024,10
Mozambique,Maputo,2024-11,27.6,29.01333333,61.43333333,0.01,11.93666667,8.7,12.2655,17.242,1.166666667,2024,11
Mozambique,Maputo,2024-12,31.16129032,34.4,56.19354839,0.00483871,16.31290323,11.07419355,12.50241935,15.28935484,1.258064516,2024,12
Mozambique,Maputo,2025-01,30.81935484,34.73870968,62.12903226,0.052580645,15.63870968,11.88709677,8.438387097,10.38983871,1.064516129,2025,1
Mozambique,Maputo,2025-02,29.81071429,33.375,66.46428571,0.240714286,16.05357143,10.37857143,7.875714286,10.68375,1,2025,2
Mozambique,Maputo,2025-03,28.78064516,31.39032258,65.61290323,0.043225806,11.13548387,9.277419355,8.366774194,11.81016129,1,2025,3
Mozambique,Maputo,2025-04,26.36,27.75666667,66.13333333,0.055666667,12.18333333,6.743333333,9.496666667,11.97566667,1.066666667,2025,4
Mozambique,Maputo,2025-05,24.28709677,25.42903226,60.67741935,0.000322581,11.41290323,4.332258065,16.82306452,18.78048387,1.451612903,2025,5
Mozambique,Maputo,2025-06,22.29,23.02666667,59.13333333,0.002,14.30333333,3.42,16.82883333,18.389,1.5,2025,6
Mozambique,Maputo,2025-07,21.96451613,22.59354839,55.93548387,0.007096774,13.83870968,3.206451613,16.80516129,18.29709677,1.387096774,2025,7
Mozambique,Maputo,2025-08,22.40322581,23.6483871,66.67741935,0.037741935,12.2516129,3.809677419,16.72758065,19.06096774,1.548387097,2025,8
Mozambique,Maputo,2025-09,23.46333333,24.64666667,68.8,0.019333333,14.14666667,4.276666667,17.8065,21.12433333,1.633333333,2025,9
Mozambique,Maputo,2025-10,23.55333333,24.42,67.73333333,0.007333333,14.11333333,4.553333333,8.503333333,10.15666667,1,2025,10
Myanmar,Pathein,2024-05,28.80625,33.68125,79.3125,0.769375,14.94375,1.5,2.475,4.325,1,2024,5
Myanmar,Rangoon,2024-05,30,37.2,84,1.28,9,1,7.7,12.5,1,2024,5
Myanmar,Rangoon,2024-06,27.165,31.395,91.9,0.3465,6.76,1,7.19,11.275,1,2024,6
Myanmar,Rangoon,2025-08,29.36363636,35.6,80.72727273,1.001818182,11.12727273,3.6,21.56090909,25.17681818,1.909090909,2025,8
Myanmar,Rangoon,2025-09,29.79,36.23,82.13333333,0.633,12.30333333,5.193333333,16.40666667,17.79383333,1.433333333,2025,9
Myanmar,Rangoon,2025-10,30.93333333,38.17333333,74.2,0.844666667,9.146666667,5.173333333,13.97666667,14.94333333,1.2,2025,10
Myanmar,Yangon,2024-06,27.85,32.5,88.2,0.519,6.76,1,8.07,13.2,1.1,2024,6
Myanmar,Yangon,2024-07,26.85517241,31.17241379,92.06896552,0.623103448,8.951724138,1.689655172,6.579310345,10.35172414,1,2024,7
Myanmar,Yangon,2024-08,27.21935484,32,88.32258065,0.920645161,8.477419355,1.612903226,9.167741935,13.91290323,1.096774194,2024,8
Myanmar,Yangon,2024-09,28.56666667,35.03,88.93333333,0.776,9.09,3.6,14.64316667,24.49383333,1.266666667,2024,9
Myanmar,Yangon,2024-10,29.7483871,35.77741935,77.67741935,0.426129032,8.329032258,2.735483871,25.62548387,37.60274194,1.806451613,2024,10
Myanmar,Yangon,2024-11,30.34333333,34.65333333,68.56666667,0.402666667,9.206666667,1.786666667,33.781,40.441,2.133333333,2024,11
Myanmar,Yangon,2024-12,29.87419355,32.16451613,61.19354839,0.007096774,7.580645161,0.138709677,29.88645161,30.14903226,2.096774194,2024,12
Myanmar,Yangon,2025-01,30.98709677,30.93225806,58.48387097,0,8.358064516,0.264516129,41.18935484,42.18596774,2.516129032,2025,1
Myanmar,Yangon,2025-02,33.36785714,33.52857143,56.32142857,0,12.28928571,0.567857143,60.87821429,63.65982143,3.142857143,2025,2
Myanmar,Yangon,2025-03,36.01290323,35.87419355,50.38709677,0,17.87096774,1.222580645,60.69790323,73.25403226,3.161290323,2025,3
Myanmar,Yangon,2025-04,33.89,35.52333333,59.46666667,0.072333333,19.4,2.516666667,40.24366667,47.44633333,2.366666667,2025,4
Myanmar,Yangon,2025-05,31.85483871,35.52258065,73.4516129,0.332580645,16.42580645,2.622580645,29.68354839,34.94709677,2,2025,5
Myanmar,Yangon,2025-06,30.08666667,36.69666667,78.8,1.014666667,14.99666667,1.803333333,25.94933333,33.38633333,2,2025,6
Myanmar,Yangon,2025-07,29.03225806,34.98064516,84.35483871,1.721935484,16.73870968,2.341935484,21.68080645,29.95209677,1.774193548,2025,7
Myanmar,Yangon,2025-08,30.325,36.195,78.7,0.82,14.585,4.28,17.45475,21.497,1.6,2025,8
Namibia,Windhoek,2024-05,24.47058824,23.49411765,20.52941176,0,14.51764706,6.823529412,5.835294118,9.405882353,1,2024,5
Namibia,Windhoek,2024-06,20.80344828,20.6,19.89655172,0,16.69655172,6.413793103,3.882758621,7.913793103,1,2024,6
Namibia,Windhoek,2024-07,22.34827586,21.8137931,8.379310345,0,19.67586207,6.655172414,5.551724138,12.31034483,1,2024,7
Namibia,Windhoek,2024-08,25.98064516,24.50967742,8.677419355,0,20.19354839,7.806451613,8.138709677,14.81612903,1.096774194,2024,8
Namibia,Windhoek,2024-09,25.73666667,24.33666667,14.86666667,0,22.61333333,7.866666667,11.6475,17.48016667,1.3,2024,9
Namibia,Windhoek,2024-10,27.3483871,25.7,14.4516129,0,18.75483871,9.593548387,8.020645161,12.08467742,1.129032258,2024,10
Namibia,Windhoek,2024-11,28.44666667,26.78,22,0.018666667,15.48333333,9.943333333,6.734,8.781333333,1.066666667,2024,11
Namibia,Windhoek,2024-12,30.87741935,29.03870968,20.29032258,0.041290323,17.08709677,13.48709677,5.412741935,5.931935484,1,2024,12
Namibia,Windhoek,2025-01,28.95806452,27.46451613,28.35483871,0.056451613,15.51935484,14.17096774,4.290806452,4.553387097,1,2025,1
Namibia,Windhoek,2025-02,27.73928571,27.09642857,38.71428571,0.048928571,17.24285714,13.66428571,7.684107143,8.146607143,1.107142857,2025,2
Namibia,Windhoek,2025-03,24,24.28064516,63.67741935,0.146129032,16.63225806,8.448387097,12.55016129,12.95,1.258064516,2025,3
Namibia,Windhoek,2025-04,21.88666667,22.32666667,57.46666667,0.149,17.35666667,6.166666667,7.2705,8.547,1.1,2025,4
Namibia,Windhoek,2025-05,18.17741935,18.05806452,44.61290323,0,18.07096774,4.229032258,4.83983871,5.281451613,1,2025,5
Namibia,Windhoek,2025-06,15.42,14.79333333,38.1,0,17.53666667,3.573333333,5.210833333,5.913833333,1.033333333,2025,6
Namibia,Windhoek,2025-07,15.40967742,14.82580645,38.41935484,0,21.31612903,2.925806452,6.695806452,7.280645161,1.032258065,2025,7
Namibia,Windhoek,2025-08,16.24516129,15.61290323,27.77419355,0.001290323,16.11612903,3.15483871,8.384677419,9.100806452,1.129032258,2025,8
Namibia,Windhoek,2025-09,21.55,21.24,22.4,0,18.66,3.366666667,13.25,13.62,1.366666667,2025,9
Namibia,Windhoek,2025-10,22.90666667,22.26,31.2,0,16.98666667,3.426666667,6.603333333,6.956666667,1.066666667,2025,10
Nepal,Kathmandu,2024-05,24.94117647,26.04117647,66.58823529,0.123529412,9.782352941,1.411764706,38.12352941,62.45882353,2.470588235,2024,5
Nepal,Kathmandu,2024-06,25.59333333,27.13,70.06666667,0.598,9.936666667,1.166666667,31.26333333,42.65666667,2.1,2024,6
Nepal,Kathmandu,2024-07,23.83928571,26.32857143,88.60714286,1.010714286,6.285714286,4.25,11.65357143,13.50714286,1.214285714,2024,7
Nepal,Kathmandu,2024-08,23.1483871,24.8483871,87.83870968,0.951290323,7.851612903,3.064516129,11.81612903,14.96129032,1.193548387,2024,8
Nepal,Kathmandu,2024-09,25.24,27.94333333,77.1,0.886,7.93,3.8,23.42266667,33.5915,1.8,2024,9
Nepal,Kathmandu,2024-10,22.49677419,23.92903226,69.09677419,0.174516129,6.222580645,2.370967742,43.14677419,68.22322581,2.548387097,2024,10
Nepal,Kathmandu,2024-11,19.82666667,20.28666667,56.33333333,0.191,5.443333333,1.47,76.06583333,98.5865,3.5,2024,11
Nepal,Kathmandu,2024-12,13.65483871,13.7516129,53.25806452,0.004193548,5.096774194,0.138709677,51.06,53.1666129,2.838709677,2024,12
Nepal,Kathmandu,2025-01,17.61935484,17.70967742,46.48387097,0.001935484,6.461290323,0.290322581,57.95870968,60.72774194,3.129032258,2025,1
Nepal,Kathmandu,2025-02,19.60714286,19.66071429,42.32142857,0.006071429,10.66071429,0.578571429,60.87160714,76.06803571,3.357142857,2025,2
Nepal,Kathmandu,2025-03,24.26774194,23.40645161,35.16129032,0.040322581,12.32903226,1.722580645,48.19548387,84.02580645,2.903225806,2025,3
Nepal,Kathmandu,2025-04,26.15666667,25.70666667,38.76666667,0.574333333,10.74333333,2.78,52.02816667,86.88833333,2.966666667,2025,4
Nepal,Kathmandu,2025-05,26.16129032,26.8516129,57,0.881290323,6.893548387,3.070967742,44.37612903,84.62258065,2.580645161,2025,5
Nepal,Kathmandu,2025-06,27.44,29.57,64.56666667,1.116,6.353333333,4.29,45.13383333,75.81916667,2.6,2025,6
Nepal,Kathmandu,2025-07,27.62580645,31.3,68.70967742,1.242580645,6.15483871,4.812903226,26.00145161,27.98870968,1.967741935,2025,7
Nepal,Kathmandu,2025-08,26.80322581,30.62903226,74.96774194,1.01483871,5.129032258,4.461290323,19.795,20.73193548,1.709677419,2025,8
Nepal,Kathmandu,2025-09,27.35666667,30.91333333,66.9,1.037333333,5.206666667,4.976666667,25.2445,25.7075,1.933333333,2025,9
Nepal,Kathmandu,2025-10,24.98,26.4,59.33333333,0.608,5.28,5.566666667,19.97666667,21.65,1.8,2025,10
Netherlands,Amsterdam,2024-05,18.23529412,18.58823529,73,0.408823529,19.02941176,4,5.582352941,6.870588235,1,2024,5
Netherlands,Amsterdam,2024-06,18.65333333,18.59,64.43333333,0.135666667,18.78333333,4.533333333,3.713333333,6.013333333,1,2024,6
Netherlands,Amsterdam,2024-07,20.66785714,20.95357143,63.60714286,0.101428571,19.27857143,5.107142857,4.642857143,6.453571429,1.035714286,2024,7
Netherlands,Amsterdam,2024-08,22.83870968,24.00322581,58.5483871,0.030645161,19.59677419,5.870967742,5.919354839,9,1.096774194,2024,8
Netherlands,Amsterdam,2024-09,18.33666667,18.31,73.86666667,0.316666667,19.47,4.933333333,16.435,22.54683333,1.433333333,2024,9
Netherlands,Amsterdam,2024-10,13.5,12.5516129,84.67741935,0.057419355,15.53548387,1.341935484,20.50516129,29.16435484,1.677419355,2024,10
Netherlands,Amsterdam,2024-11,7.733333333,5.31,86.63333333,0.105,15.32666667,0.346666667,26.1775,36.67933333,1.933333333,2024,11
Netherlands,Amsterdam,2024-12,6.94516129,3.941935484,86.67741935,0.148387097,19.44193548,0.206451613,21.40629032,30.43548387,1.677419355,2024,12
Netherlands,Amsterdam,2025-01,4.693548387,1.819354839,87.80645161,0.168064516,15.25806452,0.35483871,26.99806452,36.58822581,1.935483871,2025,1
Netherlands,Amsterdam,2025-02,4.746428571,1.6,82.78571429,0.0475,15.13571429,0.642857143,34.60160714,41.69107143,2.357142857,2025,2
Netherlands,Amsterdam,2025-03,9.3,7.493548387,68.58064516,0.006774194,13.27741935,1.564516129,37.96080645,46.93629032,2.258064516,2025,3
Netherlands,Amsterdam,2025-04,12.75,11.60333333,67.33333333,0.021,12.86666667,2.07,26.344,32.99783333,1.933333333,2025,4
